Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,avg_daily_rainfall_total,highest_60_min_rainfall,mean_temperature,range_temperature,mean_wind_speed,historical_cases_week
2016,19,Khatib,23,17.5,12,4.964285714285714,21.099999999999998,29.10714285714286,10.8,5.257142857142857,17.5
2016,20,Khatib,49,36.5,24,4.407142857142857,17.25,29.271428571428572,10.55,5.092857142857143,17.833333333333332
2016,21,Khatib,40,37.5,35,7.7,23.1,28.900000000000002,10.525000000000002,4.271428571428571,17.333333333333332
2016,22,Khatib,44,38.5,33,7.457142857142856,20.6,28.84285714285714,10.250000000000002,3.960714285714286,15.5
2016,23,Khatib,40,37.0,34,11.192857142857143,35.75,28.635714285714283,10.525000000000002,3.8428571428571425,15.666666666666666
2016,24,Khatib,30,29.0,28,11.971428571428572,35.300000000000004,28.324999999999996,10.475000000000001,3.532142857142857,21.666666666666668
2016,25,Khatib,25,22.0,19,9.142857142857142,30.15,28.59285714285714,10.5,3.714285714285714,30.5
2016,26,Khatib,26,24.0,22,10.264285714285714,38.2,28.214285714285715,10.649999999999999,3.5749999999999993,37.5
2016,27,Khatib,26,25.0,24,8.521428571428572,34.45,28.089285714285715,10.75,3.6321428571428567,37.666666666666664
2016,28,Khatib,36,31.5,27,9.442857142857143,39.3,27.8,10.725,3.553571428571428,34.833333333333336
2016,29,Khatib,24,21.0,18,9.35714285714286,39.95,27.49285714285714,10.575,3.4785714285714286,29.333333333333332
2016,30,Khatib,27,21.0,15,7.450000000000001,29.15,28.089285714285715,10.249999999999998,3.825,25.0
2016,31,Khatib,33,30.5,28,5.142857142857144,17.150000000000002,28.403571428571432,10.125,4.132142857142858,23.666666666666668
2016,32,Khatib,22,19.5,17,3.742857142857143,15.75,28.489285714285714,10.299999999999999,4.232142857142858,26.833333333333332
2016,33,Khatib,19,18.5,18,4.457142857142857,16.4,28.242857142857144,10.2,4.196428571428572,25.833333333333332
2016,34,Khatib,20,19.5,19,6.4714285714285715,26.95,27.614285714285717,10.675,3.939285714285715,24.5
2016,35,Khatib,33,26.5,20,6.4071428571428575,26.85,27.389285714285712,10.799999999999999,3.917857142857143,24.166666666666668
2016,36,Khatib,31,28.0,25,4.45,18.300000000000004,27.689285714285717,10.474999999999998,4.0928571428571425,23.666666666666668
2016,37,Khatib,37,28.0,19,4.014285714285714,17.8,28.214285714285715,10.774999999999999,4.567857142857143,22.833333333333332
2016,38,Khatib,33,31.5,30,3.178571428571429,14.0,28.54642857142857,10.399999999999999,4.760714285714285,19.166666666666668
2016,39,Khatib,25,21.5,18,3.7142857142857144,15.7,28.467857142857145,10.149999999999999,4.510714285714286,21.5
2016,40,Khatib,14,12.5,11,4.485714285714286,17.3,28.253571428571426,10.474999999999998,4.625,24.666666666666668
2016,41,Khatib,13,9.5,6,4.314285714285715,15.049999999999999,27.942857142857143,10.425,4.228571428571429,27.5
2016,42,Khatib,15,10.0,5,3.478571428571429,9.65,27.864285714285714,10.625,4.182142857142857,29.166666666666668
2016,43,Khatib,15,10.0,5,3.121428571428572,9.35,28.046428571428574,11.124999999999998,4.2250000000000005,27.0
2016,44,Khatib,5,4.0,3,4.642857142857142,17.75,27.960714285714285,11.024999999999999,3.9142857142857146,21.833333333333332
2016,45,Khatib,3,2.0,1,3.785714285714286,17.0,28.296428571428567,10.825,4.110714285714286,14.5
2016,46,Khatib,1,0.5,0,4.178571428571429,20.3,28.32142857142857,11.0,4.057142857142857,10.666666666666666
2016,47,Khatib,2,1.0,0,6.571428571428571,24.15,27.835714285714282,10.5,3.939285714285714,9.833333333333334
2016,48,Khatib,9,5.5,2,5.942857142857143,16.85,27.885714285714283,10.649999999999999,3.967857142857143,8.0
2016,49,Khatib,8,7.0,6,6.871428571428571,19.5,27.460714285714285,10.6,3.5999999999999996,5.333333333333333
2016,50,Khatib,8,7.0,6,8.571428571428571,19.55,27.064285714285713,10.425,3.432142857142857,2.1666666666666665
2016,51,Khatib,11,8.5,6,7.192857142857143,17.2,27.22142857142857,10.175,3.5214285714285714,1.1666666666666667
2016,52,Khatib,10,5.5,1,5.714285714285715,14.0,27.07857142857143,10.025000000000002,3.735714285714285,2.3333333333333335
2017,1,Khatib,3,2.5,2,5.435714285714287,12.2,27.236904761904764,10.350000000000001,4.007142857142856,4.5
2017,2,Khatib,3,1.5,0,3.821428571428571,10.35,27.474047619047617,10.575000000000003,4.267857142857142,6.5
2017,3,Khatib,0,0.0,0,6.6000000000000005,13.5,27.491904761904763,10.900000000000002,4.564285714285715,7.5
2017,4,Khatib,4,3.0,2,6.470238095238096,12.999999999999998,27.42107142857143,10.725000000000001,4.7875000000000005,7.0
2017,5,Khatib,2,2.0,2,6.413095238095239,15.5,27.237738095238093,10.6,4.7910714285714295,5.5
2017,6,Khatib,3,2.0,1,7.041666666666668,18.45,27.297738095238095,10.975,4.798214285714286,3.1666666666666665
2017,7,Khatib,3,2.5,2,7.677380952380952,23.15,27.18702380952381,10.975000000000001,4.6589285714285715,1.3333333333333333
2017,8,Khatib,2,1.5,1,10.32857142857143,25.175,27.032857142857146,10.925,4.632142857142857,1.5
2017,9,Khatib,1,0.5,0,11.992857142857144,25.425,27.018571428571427,10.599999999999998,4.639285714285714,1.6666666666666667
2017,10,Khatib,2,1.0,0,12.555357142857144,21.175,26.878571428571426,9.974999999999998,4.998214285714285,2.3333333333333335
2017,11,Khatib,2,1.0,0,,,26.891964285714288,9.749999999999998,5.5580357142857135,2.1666666666666665
2017,12,Khatib,0,0.0,0,,,27.13125,9.825,5.41875,2.0
2017,14,Khatib,4,3.5,3,,,27.016964285714284,9.274999999999999,5.538392857142856,1.0
2017,15,Khatib,2,1.0,0,5.992857142857143,19.95,27.260714285714286,9.55,5.017857142857143,0.8333333333333334
2017,16,Khatib,3,2.5,2,5.935714285714286,21.65,27.467857142857145,10.0,4.964285714285714,0.6666666666666666
2017,17,Khatib,5,3.5,2,4.685714285714286,20.8,27.53214285714286,10.2,4.542857142857143,0.3333333333333333
