,Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,avg_daily_rainfall_total,highest_60_min_rainfall,mean_temperature,range_temperature,mean_wind_speed,historical_cases_week
278,2019,30,Khatib,101,101.0,101,4.521428571428572,15.1,28.414285714285718,9.950000000000003,8.210714285714285,78.83333333333333
279,2019,31,Khatib,127,127.0,127,3.921428571428572,15.099999999999998,28.557142857142853,9.775000000000002,8.24642857142857,81.83333333333333
280,2019,32,Khatib,117,117.0,117,4.542857142857144,16.95,28.34642857142857,10.175,8.346428571428572,91.0
281,2019,33,Khatib,123,123.0,123,3.2642857142857142,12.25,28.42142857142857,9.825,8.278571428571428,106.66666666666669
282,2019,35,Khatib,117,117.0,117,1.0571428571428572,4.0,28.889285714285716,9.0,8.103571428571428,122.33333333333331
283,2019,36,Khatib,64,64.0,64,0.3,1.55,29.28214285714286,8.725000000000001,8.103571428571428,80.0
284,2019,37,Khatib,58,58.0,58,1.6178571428571429,6.8,28.975,8.9,8.296428571428573,80.0
285,2019,38,Khatib,32,32.0,32,2.489285714285714,11.925,28.982142857142854,9.4,8.460714285714285,60.33333333333334
286,2019,39,Khatib,46,46.0,46,2.503571428571429,12.375,28.74642857142857,9.55,8.421428571428573,79.66666666666667
287,2019,40,Khatib,41,41.0,41,2.503571428571429,12.375,28.532142857142855,9.775,8.414285714285715,51.33333333333334
288,2019,41,Khatib,38,38.0,38,6.167857142857143,19.5,28.4,10.575,8.525,45.33333333333334
289,2019,42,Khatib,38,38.0,38,7.507142857142856,20.5,27.53214285714286,10.974999999999998,8.475,39.66666666666666
290,2019,43,Khatib,30,30.0,30,9.860714285714282,29.0,26.878571428571423,11.574999999999998,8.560714285714287,41.66666666666666
291,2019,44,Khatib,58,58.0,58,10.671428571428569,32.125,26.42142857142857,11.674999999999995,8.675,39.0
292,2019,45,Khatib,73,73.0,73,7.725,23.25,26.13214285714286,10.849999999999998,8.47857142857143,35.333333333333336
293,2019,46,Khatib,98,98.0,98,6.864285714285715,22.125,26.4,10.525,8.246428571428572,42.0
294,2019,47,Khatib,127,127.0,127,5.132142857142857,15.25,26.757142857142853,10.5,7.867857142857143,53.66666666666666
295,2019,48,Khatib,96,96.0,96,4.985714285714286,16.375,26.732142857142854,10.549999999999997,7.478571428571428,76.33333333333333
296,2019,49,Khatib,69,69.0,69,4.821428571428573,21.975,26.735714285714288,10.549999999999997,7.199999999999998,99.33333333333331
297,2019,50,Khatib,75,75.0,75,9.12857142857143,33.925,26.84642857142857,10.525,7.139285714285713,107.0
298,2019,51,Khatib,60,60.0,60,9.907142857142857,36.45,26.785714285714285,10.425,7.5928571428571425,97.33333333333331
299,2019,52,Khatib,75,75.0,75,16.32857142857143,39.1,26.289285714285718,9.975,7.3392857142857135,80.0
0,2014,1,Marina Barrage,21,21.0,21,,,,,,
1,2014,2,Marina Barrage,43,31.5,20,,,,,,
2,2014,3,Marina Barrage,40,37.5,35,,,,,,
3,2014,4,Marina Barrage,38,29.5,21,,,,,,
4,2014,5,Marina Barrage,34,30.0,24,,,,,,
5,2014,6,Marina Barrage,30,27.75,23,3.511428571428571,10.15,26.642142857142854,7.925,10.088571428571427,32.833333333333336
6,2014,7,Marina Barrage,23,16.75,11,1.7714285714285716,5.75,26.542857142857148,8.55,11.014285714285718,32.333333333333336
7,2014,8,Marina Barrage,30,27.66666666666667,24,0.14285714285714285,1.0,26.539285714285718,8.774999999999999,11.321428571428573,29.08333333333333
8,2014,9,Marina Barrage,21,10.0,3,0.10714285714285714,0.75,26.90357142857143,9.425,10.846428571428573,24.83333333333333
9,2014,10,Marina Barrage,16,13.0,7,0.10714285714285714,0.75,27.34642857142857,10.25,10.675,24.055555555555557
10,2014,11,Marina Barrage,14,10.333333333333334,8,0.10714285714285714,0.75,27.625,9.95,10.489285714285714,18.13888888888889
11,2014,12,Marina Barrage,12,10.0,8,0.0,0.0,27.864285714285717,9.775000000000002,10.753571428571426,16.88888888888889
12,2014,13,Marina Barrage,23,18.0,15,1.1071428571428572,3.95,27.917857142857137,10.25,10.578571428571426,11.111111111111114
13,2014,14,Marina Barrage,32,31.5,31,6.007142857142857,19.85,27.82142857142857,10.1,9.339285714285714,11.111111111111114
14,2014,15,Marina Barrage,22,17.666666666666668,15,6.007142857142857,19.85,28.139285714285716,9.675,8.510714285714286,12.777777777777779
15,2014,16,Marina Barrage,9,7.5,6,7.042857142857144,22.15,28.364285714285717,9.599999999999998,7.553571428571429,19.83333333333333
16,2014,17,Marina Barrage,17,9.333333333333334,4,6.571428571428572,20.25,28.439285714285717,9.4,6.375,22.38888888888889
17,2014,18,Marina Barrage,16,16.0,16,3.9642857142857144,15.65,28.810714285714287,9.475,5.892857142857142,18.88888888888889
18,2014,19,Marina Barrage,9,9.0,9,6.785714285714287,28.450000000000006,28.817857142857147,10.125,5.110714285714286,11.5
19,2014,20,Marina Barrage,9,8.5,8,7.6571428571428575,35.2,28.989285714285717,10.2,4.825,10.944444444444445
20,2014,21,Marina Barrage,18,12.5,7,7.249999999999999,34.35000000000001,29.332142857142852,9.85,4.703571428571428,11.444444444444445
21,2014,22,Marina Barrage,33,27.5,22,6.735714285714286,28.700000000000006,29.36785714285714,9.75,4.678571428571429,11.166666666666664
22,2014,23,Marina Barrage,43,33.5,24,4.535714285714286,17.4,29.310714285714283,9.725,4.632142857142857,10.0
23,2014,24,Marina Barrage,39,36.5,34,3.5785714285714283,10.750000000000002,29.21428571428571,9.374999999999998,4.542857142857144,16.166666666666668
24,2014,25,Marina Barrage,26,26.0,26,3.828571428571428,10.2,29.03214285714286,9.175,4.564285714285714,24.5
25,2014,26,Marina Barrage,42,35.5,29,2.3714285714285714,5.65,29.227976190476195,9.325,4.521428571428571,32.5
26,2014,27,Marina Barrage,59,47.5,36,2.5142857142857142,7.15,29.61011904761905,9.475,4.675,32.0
27,2014,28,Marina Barrage,114,83.0,52,1.907142857142857,6.3,29.64583333333333,9.35,4.771428571428571,32.666666666666664
28,2014,29,Marina Barrage,74,63.5,53,2.2142857142857144,7.449999999999998,29.57083333333333,9.725,4.692857142857141,36.333333333333336
29,2014,30,Marina Barrage,50,45.5,41,3.5357142857142856,11.5,29.28214285714286,9.825,4.842857142857143,55.33333333333334
30,2014,31,Marina Barrage,65,58.0,51,3.3571428571428568,12.4,29.160714285714285,9.849999999999998,4.821428571428571,64.66666666666667
31,2014,32,Marina Barrage,62,51.5,41,3.75,15.85,29.360714285714288,10.575,5.064285714285714,64.0
32,2014,33,Marina Barrage,42,41.0,40,7.207142857142857,29.9,29.375,10.475,5.239285714285714,55.66666666666666
33,2014,34,Marina Barrage,43,32.5,22,6.078571428571429,27.35,29.28214285714286,10.25,5.321428571428571,51.66666666666666
34,2014,35,Marina Barrage,14,12.0,10,6.699999999999998,28.85,28.817857142857147,9.85,5.2321428571428585,50.16666666666666
35,2014,36,Marina Barrage,22,21.5,21,7.642857142857142,28.6,28.432142857142853,9.250000000000002,5.00357142857143,41.66666666666666
36,2014,37,Marina Barrage,32,27.5,23,5.1428571428571415,17.15,28.114285714285717,9.425,4.8500000000000005,28.5
37,2014,38,Marina Barrage,31,27.5,24,7.014285714285713,28.55,28.157142857142855,9.900000000000002,4.789285714285715,22.0
38,2014,39,Marina Barrage,41,35.5,30,8.071428571428571,31.9,28.45,10.150000000000002,5.039285714285715,20.33333333333333
39,2014,40,Marina Barrage,36,35.0,34,8.485714285714284,32.3,28.564285714285717,10.45,5.35,25.5
40,2014,41,Marina Barrage,20,19.5,19,7.257142857142857,29.15,28.960714285714282,10.675000000000002,5.542857142857144,30.16666666666667
41,2014,42,Marina Barrage,25,21.0,17,6.249999999999997,24.75,29.12857142857143,10.475,5.567857142857141,32.666666666666664
42,2014,43,Marina Barrage,31,30.5,30,3.9857142857142853,16.0,29.24642857142857,9.85,5.471428571428572,30.0
43,2014,44,Marina Barrage,25,17.0,9,2.1928571428571426,12.4,29.278571428571425,9.575,5.157142857142857,25.16666666666667
44,2014,45,Marina Barrage,9,8.0,7,1.9928571428571429,12.0,29.239285714285714,9.15,4.946428571428571,23.66666666666667
45,2014,46,Marina Barrage,10,9.5,9,2.3357142857142854,12.35,29.267857142857146,9.125,4.810714285714285,22.83333333333333
46,2014,47,Marina Barrage,17,13.5,10,6.171428571428571,21.3,28.99642857142857,9.85,4.796428571428572,18.5
47,2014,48,Marina Barrage,17,12.5,8,7.9071428571428575,25.05,28.664285714285718,10.25,4.892857142857143,11.5
48,2014,49,Marina Barrage,13,9.5,6,8.571428571428571,26.3,28.342857142857145,10.15,5.021428571428571,10.333333333333334
49,2014,50,Marina Barrage,12,11.5,11,9.82857142857143,26.0,28.000000000000004,9.75,5.085714285714285,11.833333333333336
50,2014,51,Marina Barrage,15,10.5,6,9.928571428571429,26.15,27.860714285714288,9.825,4.978571428571429,11.833333333333336
51,2014,52,Marina Barrage,19,17.0,14,10.078571428571427,30.3,27.925000000000004,9.575000000000003,5.471428571428572,11.166666666666664
52,2015,1,Marina Barrage,14,14.0,14,14.464285714285715,45.3,27.810714285714287,10.150000000000002,5.803571428571428,10.5
53,2015,2,Marina Barrage,16,12.0,8,14.820714285714285,44.15,27.47750000000001,9.975,6.311785714285714,13.0
54,2015,3,Marina Barrage,21,17.0,13,10.935,35.2,27.35517857142857,9.25,7.568928571428571,13.833333333333336
55,2015,4,Marina Barrage,17,15.0,13,12.599285714285715,35.0,27.06946428571429,9.525,7.7403571428571425,14.333333333333336
56,2015,5,Marina Barrage,10,10.0,10,7.349285714285714,18.7,27.15517857142857,8.899999999999997,9.068928571428572,14.333333333333336
57,2015,6,Marina Barrage,23,17.0,11,4.4214285714285735,12.95,27.25267857142857,8.675,9.896428571428572,14.666666666666664
58,2015,7,Marina Barrage,19,17.5,16,4.378571428571431,12.85,27.239285714285714,8.8,9.964285714285717,14.0
59,2015,8,Marina Barrage,10,10.0,10,0.8928571428571428,5.3,27.157142857142855,8.05,10.735714285714286,14.0
60,2015,9,Marina Barrage,11,10.5,10,0.7785714285714285,4.5,27.025,7.925000000000002,10.425892857142856,14.833333333333336
61,2015,10,Marina Barrage,13,12.5,12,1.2928571428571431,6.75,27.207142857142852,8.650000000000002,10.222321428571428,14.833333333333336
62,2015,11,Marina Barrage,15,13.0,11,1.7642857142857145,10.05,27.396428571428572,8.925,9.900892857142855,12.666666666666664
63,2015,12,Marina Barrage,9,7.0,5,1.4,8.35,27.84642857142857,9.55,8.933035714285715,11.0
64,2015,13,Marina Barrage,14,9.5,5,1.75,9.0,28.032142857142855,9.875,8.45,12.0
65,2015,14,Marina Barrage,19,14.5,10,2.185714285714286,12.2,28.260714285714283,10.05,7.4678571428571425,10.833333333333336
66,2015,15,Marina Barrage,14,11.0,8,3.5857142857142854,16.3,28.389285714285712,9.924999999999997,7.310714285714285,9.833333333333334
67,2015,16,Marina Barrage,13,11.5,10,4.857142857142857,24.700000000000006,28.414285714285718,10.074999999999996,6.799999999999999,10.333333333333334
68,2015,17,Marina Barrage,12,9.5,7,5.428571428571429,27.0,28.767857142857146,9.699999999999996,6.217857142857143,11.666666666666664
69,2015,18,Marina Barrage,13,8.0,3,5.285714285714286,26.950000000000006,29.010714285714286,9.4,6.371428571428571,12.333333333333336
70,2015,19,Marina Barrage,15,15.0,15,7.2857142857142865,34.2,28.975,9.924999999999997,5.578571428571429,10.666666666666666
71,2015,20,Marina Barrage,13,12.0,11,10.864285714285712,34.95,28.84642857142857,9.799999999999997,5.557142857142856,9.666666666666666
72,2015,21,Marina Barrage,8,6.0,4,10.592857142857145,36.35,28.9,10.25,5.082142857142856,10.833333333333336
73,2015,22,Marina Barrage,5,2.5,0,9.95,31.35,28.9,10.025,4.660714285714286,11.666666666666664
74,2015,23,Marina Barrage,6,4.5,3,6.7,17.5,29.064285714285717,9.675,4.4071428571428575,11.0
75,2015,24,Marina Barrage,9,6.5,4,2.4642857142857144,11.3,29.517857142857146,9.375,4.328571428571428,6.833333333333332
76,2015,25,Marina Barrage,5,5.0,5,2.592857142857143,8.95,29.557142857142853,9.225,4.342857142857143,4.333333333333333
77,2015,26,Marina Barrage,16,12.5,9,2.9142857142857146,7.950000000000001,29.235714285714284,9.375,4.300000000000002,4.5
78,2015,27,Marina Barrage,13,12.5,12,2.3642857142857143,7.5,29.29285714285714,9.15,4.496428571428571,5.333333333333333
79,2015,28,Marina Barrage,13,10.5,8,1.7500000000000002,4.550000000000002,29.40714285714286,8.5,4.832142857142856,8.0
80,2015,29,Marina Barrage,9,7.0,5,1.942857142857143,6.8,29.392857142857146,9.2,5.032142857142857,10.0
81,2015,30,Marina Barrage,15,11.5,8,2.3285714285714287,11.6,29.71071428571429,9.2,5.2821428571428575,11.833333333333336
82,2015,31,Marina Barrage,7,7.0,7,2.5857142857142863,12.7,29.789285714285718,8.974999999999998,5.550000000000002,10.0
83,2015,32,Marina Barrage,5,5.0,5,2.5857142857142863,12.9,29.667857142857148,8.850000000000003,5.428571428571429,9.666666666666666
84,2015,33,Marina Barrage,8,8.0,8,2.1642857142857146,9.55,29.466666666666665,8.05,5.423214285714287,8.5
85,2015,34,Marina Barrage,23,23.0,23,5.385714285714285,9.85,29.01309523809524,8.175,5.326785714285714,7.833333333333332
86,2015,35,Marina Barrage,26,26.0,26,5.599999999999999,9.8,28.788095238095234,8.600000000000001,5.0875,6.666666666666668
87,2015,36,Marina Barrage,22,19.5,17,6.228571428571428,13.55,28.66666666666667,9.55,4.948214285714286,12.0
88,2015,37,Marina Barrage,7,7.0,7,5.821428571428571,13.15,28.82857142857143,9.55,5.007142857142857,19.0
89,2015,38,Marina Barrage,4,4.0,4,1.5357142857142858,7.4,29.282142857142855,9.1,5.114285714285715,22.83333333333333
90,2015,40,Marina Barrage,20,17.5,15,1.414285714285714,4.8,29.24285714285714,8.5,5.242857142857141,10.166666666666666
91,2015,41,Marina Barrage,18,18.0,18,1.2714285714285714,4.3,29.24285714285714,7.975,5.074999999999998,3.6666666666666665
92,2015,42,Marina Barrage,21,21.0,21,2.442857142857143,6.4,29.04642857142857,8.175,4.839285714285714,7.166666666666668
93,2015,44,Marina Barrage,21,18.5,16,2.5428571428571427,9.65,29.317857142857147,8.200000000000003,4.428571428571429,18.83333333333333
94,2015,45,Marina Barrage,14,14.0,14,2.5428571428571427,9.65,29.417857142857148,8.175,4.45,13.0
95,2015,46,Marina Barrage,14,14.0,14,2.0928571428571425,9.95,29.439285714285717,8.525,4.725,13.166666666666664
96,2015,47,Marina Barrage,18,18.0,18,1.0142857142857142,4.15,29.38214285714286,8.15,5.057142857142857,10.833333333333336
97,2015,48,Marina Barrage,13,13.0,13,1.0428571428571427,4.25,29.19642857142857,8.524999999999999,5.260714285714286,15.5
98,2015,49,Marina Barrage,24,23.0,22,3.6285714285714286,15.8,28.817857142857143,9.349999999999998,5.496428571428572,15.333333333333336
99,2015,51,Marina Barrage,21,21.0,21,8.807142857142857,33.45,28.510714285714286,9.424999999999997,5.846428571428572,18.0
100,2015,52,Marina Barrage,48,48.0,48,12.15,40.6,28.242857142857147,10.175,6.200000000000001,12.0
101,2015,53,Marina Barrage,65,53.5,42,9.857142857142858,30.0,28.25,10.225,7.128571428571429,14.666666666666664
102,2016,1,Marina Barrage,77,62.0,47,8.457142857142857,25.3,28.314285714285717,10.3,7.557142857142857,23.0
103,2016,2,Marina Barrage,106,91.0,76,6.566071428571428,18.5,28.235714285714288,10.0,8.563392857142857,40.833333333333336
104,2016,3,Marina Barrage,126,111.0,96,3.589087301587301,12.8,28.33178571428572,9.675,9.092321428571427,54.5
105,2016,4,Marina Barrage,138,134.5,131,4.474801587301587,14.95,28.47107142857143,9.55,8.478035714285713,68.83333333333333
106,2016,5,Marina Barrage,118,115.0,112,4.553373015873016,11.35,28.478214285714287,9.275,8.517321428571428,88.0
107,2016,6,Marina Barrage,70,62.5,55,4.7301587301587285,9.6,28.653214285714284,9.225,8.200357142857143,112.16666666666669
108,2016,7,Marina Barrage,73,59.0,45,6.527380952380952,11.95,28.675,8.85,8.510714285714286,120.16666666666669
109,2016,8,Marina Barrage,92,89.5,87,6.0702380952380945,13.85,28.45357142857143,9.125,9.307142857142855,104.0
110,2016,9,Marina Barrage,57,56.0,55,8.07738095238095,16.549999999999994,28.22142857142857,9.250000000000002,10.082142857142856,78.83333333333333
111,2016,10,Marina Barrage,54,52.0,50,6.605952380952381,16.6,28.128571428571423,9.500000000000004,11.224999999999998,70.33333333333333
112,2016,11,Marina Barrage,54,50.0,46,4.414285714285715,12.7,28.24285714285714,9.175000000000002,11.946428571428571,68.16666666666667
113,2016,12,Marina Barrage,42,39.0,36,4.664285714285715,12.9,28.525,8.775000000000002,11.575,65.83333333333333
114,2016,13,Marina Barrage,43,37.5,32,1.6857142857142855,8.450000000000001,28.882142857142853,8.350000000000001,10.928571428571427,52.66666666666666
115,2016,14,Marina Barrage,41,40.5,40,0.9928571428571428,5.3500000000000005,29.239285714285717,7.800000000000002,9.70357142857143,47.0
116,2016,15,Marina Barrage,41,38.0,35,1.2214285714285715,6.250000000000001,29.435714285714283,7.85,9.064285714285713,42.16666666666666
117,2016,16,Marina Barrage,31,30.0,29,0.3214285714285714,1.3,29.59285714285714,7.5,8.728571428571428,39.0
118,2016,17,Marina Barrage,36,30.0,24,1.3642857142857143,3.45,29.817857142857143,8.125,8.021428571428572,38.66666666666666
119,2016,18,Marina Barrage,48,42.0,36,2.2500000000000004,8.549999999999999,29.942857142857147,8.849999999999998,7.310714285714285,36.16666666666666
120,2016,19,Marina Barrage,38,36.5,35,2.128571428571429,8.1,30.042857142857148,8.975,5.960714285714285,32.666666666666664
121,2016,20,Marina Barrage,46,40.0,34,2.0571428571428574,7.85,30.271428571428572,9.1,5.471428571428572,34.0
122,2016,21,Marina Barrage,37,31.5,26,4.0,15.45,30.185714285714283,9.1,5.585714285714285,36.16666666666666
123,2016,22,Marina Barrage,36,28.5,21,5.728571428571428,16.65,30.014285714285716,9.0,5.9785714285714295,39.5
124,2016,23,Marina Barrage,25,24.5,24,7.121428571428571,20.75,30.017857142857146,9.475,6.2714285714285705,36.0
125,2016,24,Marina Barrage,22,21.5,21,8.792857142857141,25.4,29.567857142857147,9.8,6.824999999999998,33.333333333333336
126,2016,25,Marina Barrage,45,33.5,22,6.435714285714285,16.45,29.49642857142857,9.549999999999997,7.007142857142857,28.16666666666667
127,2016,26,Marina Barrage,51,48.5,46,5.335714285714285,13.95,29.275,9.449999999999998,7.382142857142857,24.83333333333333
128,2016,27,Marina Barrage,66,53.0,40,5.485714285714287,15.0,29.010714285714283,9.674999999999997,7.757142857142856,26.5
129,2016,28,Marina Barrage,80,73.0,66,3.814285714285714,10.35,29.417857142857137,9.325,7.3428571428571425,34.5
130,2016,29,Marina Barrage,43,40.5,38,3.5071428571428576,10.55,29.607142857142854,9.675,7.317857142857143,45.0
131,2016,30,Marina Barrage,34,33.5,33,3.0357142857142856,10.7,29.639285714285712,10.05,7.503571428571428,58.16666666666666
132,2016,31,Marina Barrage,34,29.0,24,6.414285714285714,14.7,29.3,9.700000000000003,8.364285714285714,55.5
133,2016,32,Marina Barrage,26,26.0,26,7.392857142857141,19.75,28.83571428571429,10.1,9.482142857142858,49.0
134,2016,33,Marina Barrage,34,27.0,20,7.385714285714284,19.950000000000006,28.55357142857143,10.2,10.31785714285714,34.333333333333336
135,2016,34,Marina Barrage,49,41.5,34,6.728571428571428,18.3,28.82857142857143,9.475,10.310714285714283,29.5
136,2016,35,Marina Barrage,40,39.0,38,2.342857142857143,11.45,29.325,9.8,9.910714285714286,27.33333333333333
137,2016,36,Marina Barrage,57,50.0,43,2.7571428571428567,11.7,29.525,9.75,10.1,31.5
138,2016,37,Marina Barrage,41,35.5,30,3.292857142857143,13.15,29.49642857142857,9.575,10.503571428571426,35.833333333333336
139,2016,38,Marina Barrage,27,27.0,27,3.8071428571428565,13.500000000000002,29.239285714285717,10.224999999999998,11.478571428571426,43.5
140,2016,39,Marina Barrage,23,20.0,17,6.9642857142857135,24.0,28.992857142857147,10.499999999999998,12.160714285714285,41.5
141,2016,40,Marina Barrage,16,15.0,14,8.278571428571428,30.0,28.90357142857143,10.674999999999997,12.792857142857144,37.5
142,2016,41,Marina Barrage,8,7.0,6,7.4142857142857155,27.250000000000004,29.042857142857148,10.25,13.557142857142857,27.5
143,2016,42,Marina Barrage,8,7.0,6,9.8,29.55,28.964285714285715,10.025,13.675,20.666666666666668
144,2016,43,Marina Barrage,6,5.0,4,7.5928571428571425,23.65,29.24642857142857,10.000000000000002,14.089285714285715,14.0
145,2016,44,Marina Barrage,4,3.5,3,5.249999999999999,14.5,29.285714285714285,10.125000000000002,13.925,9.666666666666666
146,2016,45,Marina Barrage,2,1.0,0,9.128571428571428,21.3,28.792857142857148,10.175,13.964285714285715,6.333333333333332
147,2016,46,Marina Barrage,0,0.0,0,7.800000000000002,19.3,28.689285714285717,10.025,14.025,5.166666666666667
148,2016,47,Marina Barrage,2,1.0,0,7.3428571428571425,17.0,28.285714285714285,9.7,14.303571428571427,3.1666666666666665
149,2016,48,Marina Barrage,5,3.5,2,9.907142857142857,21.55,27.94642857142857,9.875,14.692857142857141,1.5
150,2016,49,Marina Barrage,3,1.5,0,8.707142857142859,23.5,28.078571428571426,10.0,14.660714285714285,0.6666666666666666
151,2016,50,Marina Barrage,0,0.0,0,7.321428571428572,21.7,28.021428571428572,10.025,15.217857142857142,1.5
152,2016,51,Marina Barrage,2,1.5,1,7.25,18.85,28.15,9.825,15.503571428571426,2.0
153,2016,52,Marina Barrage,1,0.5,0,5.914285714285715,16.5,28.34642857142857,9.65,15.960714285714285,1.6666666666666667
154,2017,1,Marina Barrage,4,3.0,2,6.35,18.55,28.317857142857147,9.8,16.742857142857144,1.0
155,2017,2,Marina Barrage,5,3.5,2,6.095238095238094,18.55,28.189880952380953,9.799999999999997,17.705952380952382,0.6666666666666666
156,2017,3,Marina Barrage,3,3.0,3,6.0997023809523805,20.05,28.098363095238096,9.849999999999998,17.454166666666666,1.6666666666666667
157,2017,4,Marina Barrage,4,2.0,0,4.563988095238095,15.9,28.126934523809524,9.025,17.214880952380955,2.333333333333333
158,2017,5,Marina Barrage,2,1.0,0,2.5925595238095243,8.1,28.037648809523805,8.85,16.814880952380953,3.1666666666666665
159,2017,6,Marina Barrage,7,5.0,3,6.683035714285714,22.2,27.822767857142853,8.525000000000002,16.183928571428574,2.833333333333333
160,2017,7,Marina Barrage,4,3.0,2,5.885714285714287,19.55,27.642857142857142,8.075000000000001,16.767857142857142,2.0
161,2017,8,Marina Barrage,3,2.0,1,7.914285714285715,30.0,27.34642857142857,8.725,17.839285714285715,2.6666666666666665
162,2017,9,Marina Barrage,1,1.0,1,7.5,28.950000000000006,27.207142857142852,8.575,19.07142857142857,3.0
163,2017,10,Marina Barrage,0,0.0,0,5.435714285714287,23.05,27.47142857142857,8.8,18.26071428571429,3.333333333333333
164,2017,11,Marina Barrage,0,0.0,0,7.992857142857144,26.25,27.314285714285713,8.775,18.16785714285714,2.0
165,2017,12,Marina Barrage,0,0.0,0,6.871428571428572,19.6,27.335714285714282,8.475000000000001,16.889285714285712,1.0
166,2017,14,Marina Barrage,2,1.0,0,6.014285714285713,14.85,27.939285714285717,8.525,14.075,0.0
167,2017,15,Marina Barrage,1,0.5,0,4.535714285714287,13.750000000000002,28.175,8.850000000000003,13.000000000000005,0.0
168,2017,16,Marina Barrage,0,0.0,0,5.0,12.75,28.464285714285715,9.425,12.907142857142858,0.3333333333333333
169,2017,17,Marina Barrage,0,0.0,0,6.264285714285713,15.2,28.467857142857145,9.5,13.04642857142857,0.5
170,2017,18,Marina Barrage,0,0.0,0,9.004761904761905,23.15,28.501190476190477,9.7,12.56607142857143,0.5
171,2017,19,Marina Barrage,0,0.0,0,8.554761904761905,21.55,28.56190476190476,8.525,12.225,0.16666666666666666
172,2017,20,Marina Barrage,0,0.0,0,8.776190476190477,24.85,28.651190476190475,7.974999999999999,11.016071428571431,0.0
173,2017,21,Marina Barrage,0,0.0,0,,,,,,0.0
174,2017,22,Marina Barrage,1,0.5,0,,,,,,0.0
175,2017,23,Marina Barrage,2,1.5,1,,,,,,0.0
176,2017,24,Marina Barrage,2,1.0,0,,,,,,0.16666666666666666
177,2017,25,Marina Barrage,0,0.0,0,6.035238095238094,14.8,29.58154761904761,9.325,8.354464285714286,0.6666666666666666
178,2017,26,Marina Barrage,6,2.333333333333333,0,5.872738095238095,14.8,29.448214285714286,9.825,7.991964285714286,1.0
179,2017,27,Marina Barrage,5,4.5,4,4.444166666666667,13.4,29.30416666666667,9.55,7.46875,0.8333333333333334
180,2017,28,Marina Barrage,2,2.0,2,9.054166666666667,14.7,29.016666666666666,9.05,,1.111111111111111
181,2017,29,Marina Barrage,2,1.5,1,9.495833333333334,16.35,28.59166666666667,8.899999999999997,,2.2777777777777777
182,2017,30,Marina Barrage,0,0.0,0,11.69404761904762,22.15,28.266666666666666,8.75,,2.9444444444444438
183,2017,31,Marina Barrage,4,3.0,2,10.44404761904762,18.8,28.632142857142853,8.299999999999999,,2.6666666666666665
184,2017,32,Marina Barrage,3,2.5,2,4.20404761904762,12.65,29.00089285714286,7.974999999999999,8.11107142857143,1.1666666666666667
185,2017,33,Marina Barrage,2,1.0,0,3.2885714285714287,8.15,29.330059523809524,7.724999999999998,8.098571428571429,1.5
186,2017,34,Marina Barrage,2,2.0,2,1.1778571428571427,4.2,29.455059523809524,7.649999999999998,7.330714285714286,1.8333333333333333
187,2017,35,Marina Barrage,2,2.0,2,2.2635714285714292,8.1,29.197916666666664,8.375,6.5914285714285725,2.1666666666666665
188,2017,36,Marina Barrage,1,0.5,0,2.7607142857142857,10.95,28.947023809523806,9.0,5.6571428571428575,1.8333333333333333
189,2017,37,Marina Barrage,0,0.0,0,3.4035714285714285,12.65,28.75,9.45,5.239285714285714,1.6666666666666667
190,2017,38,Marina Barrage,0,0.0,0,3.4000000000000004,10.75,28.82142857142857,9.275,5.121428571428573,1.5
191,2017,39,Marina Barrage,0,0.0,0,3.9642857142857135,11.2,28.910714285714285,9.45,5.178571428571427,0.8333333333333334
192,2017,40,Marina Barrage,1,0.5,0,6.337142857142857,16.35,28.71785714285714,9.5,5.042857142857144,0.16666666666666666
193,2017,42,Marina Barrage,2,1.6666666666666667,1,7.581190476190477,23.25,28.48392857142857,10.325,5.175,0.16666666666666666
194,2017,41,Marina Barrage,2,2.0,2,7.659761904761903,22.1,28.598214285714285,10.0,5.010714285714285,0.0
195,2017,43,Marina Barrage,6,6.0,6,7.745476190476189,22.250000000000004,28.452976190476193,10.1,5.260714285714285,0.8333333333333334
196,2017,44,Marina Barrage,5,4.0,3,5.201190476190477,16.55,28.913690476190478,9.775000000000002,5.307142857142857,1.3888888888888893
197,2017,45,Marina Barrage,2,1.0,0,3.63452380952381,10.9,28.984523809523807,9.325,5.6571428571428575,3.2222222222222228
198,2017,46,Marina Barrage,0,0.0,0,5.861666666666666,19.75,28.96488095238095,9.05,5.735714285714287,3.888888888888889
199,2017,47,Marina Barrage,2,1.0,0,7.655714285714287,24.3,28.602380952380948,9.0,5.729761904761905,3.6666666666666665
200,2017,48,Marina Barrage,1,1.0,1,12.295,33.65000000000001,28.216666666666665,9.5,5.741666666666666,1.6666666666666667
201,2017,49,Marina Barrage,1,0.5,0,13.217619047619053,33.95,27.88333333333333,9.95,5.7059523809523816,0.6666666666666666
202,2017,50,Marina Barrage,0,0.0,0,10.31904761904762,22.6,27.952976190476193,10.175,6.591666666666668,0.6666666666666666
203,2017,51,Marina Barrage,3,1.5,0,6.9107142857142865,15.25,28.19464285714286,10.075,6.958333333333334,0.8333333333333334
204,2017,52,Marina Barrage,3,3.0,3,4.557142857142857,9.35,27.958928571428572,9.925,7.667857142857143,0.5
