Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2017,10,Ang Mo Kio,5,5.0,5,36.4,0.0,7.9714285714285715,20.2,32.8,36.4,26.97142857142857,33.2,24.2,6.414285714285716,32.4
2017,11,Ang Mo Kio,5,2.5,0,33.0,0.0,5.342857142857143,31.0,33.0,33.0,28.085714285714282,35.1,24.2,5.357142857142857,34.2
2017,12,Ang Mo Kio,0,0.0,0,13.4,0.0,4.085714285714285,12.4,13.4,13.4,27.9,35.2,24.4,5.442857142857144,40.7
2017,13,Ang Mo Kio,,,,14.6,0.0,4.8571428571428585,11.8,14.0,14.6,27.042857142857148,32.7,23.5,4.485714285714286,36.4
2017,14,Ang Mo Kio,0,0.0,0,9.6,0.0,2.8571428571428568,5.8,6.6,7.8,28.1,34.0,23.5,5.342857142857143,39.2
2017,15,Ang Mo Kio,3,1.5,0,44.0,0.0,14.142857142857142,31.0,41.0,44.0,27.742857142857147,33.6,23.4,4.514285714285714,34.6
2017,16,Ang Mo Kio,3,2.5,2,93.2,0.0,19.857142857142858,49.0,71.0,71.8,27.857142857142854,34.4,23.4,4.328571428571428,41.0
2017,17,Ang Mo Kio,2,1.5,1,24.0,0.0,6.6000000000000005,21.8,23.8,24.0,27.7,34.8,23.8,4.571428571428571,41.8
2017,18,Ang Mo Kio,1,0.5,0,14.8,0.0,3.542857142857144,10.4,12.0,14.6,28.557142857142853,33.4,25.0,4.571428571428571,32.8
2017,19,Ang Mo Kio,2,1.0,0,4.6,0.0,1.6571428571428573,4.4,4.6,4.6,28.657142857142862,33.5,25.1,5.499999999999999,33.8
2017,20,Ang Mo Kio,8,6.0,4,14.2,0.0,3.7428571428571433,8.6,10.4,13.4,29.25714285714286,34.6,25.4,6.1999999999999975,37.8
2017,21,Ang Mo Kio,11,8.5,6,32.6,0.0,12.171428571428573,24.4,31.8,32.6,28.17142857142857,34.0,22.6,5.571428571428571,46.4
2017,22,Ang Mo Kio,6,4.0,2,32.2,0.0,10.085714285714284,15.8,20.2,28.4,28.914285714285718,34.2,23.2,5.6571428571428575,35.6
2017,23,Ang Mo Kio,15,12.5,10,1.2,0.0,0.2571428571428571,1.0,1.2,1.2,29.542857142857148,34.0,25.4,6.885714285714285,27.0
2017,24,Ang Mo Kio,10,10.0,10,31.2,0.0,8.94285714285714,27.4,30.2,31.0,28.714285714285715,34.4,23.2,5.514285714285713,42.8
2017,25,Ang Mo Kio,12,9.0,6,23.0,0.0,5.085714285714286,21.8,23.0,23.0,28.214285714285715,33.7,23.6,4.885714285714286,47.9
2017,26,Ang Mo Kio,13,10.333333333333334,7,25.8,0.0,5.4,21.6,25.6,25.6,27.771428571428572,33.0,23.2,4.828571428571427,32.8
2017,27,Ang Mo Kio,7,5.0,3,22.6,0.0,5.6571428571428575,13.8,15.8,21.0,27.957142857142852,32.9,23.8,5.871428571428571,33.8
2017,28,Ang Mo Kio,8,4.5,1,37.6,0.0,11.75,32.4,37.2,37.4,27.5,33.3,22.9,5.614285714285713,45.0
2017,29,Ang Mo Kio,10,8.5,7,0.0,0.0,0.0,0.0,0.0,0.0,29.114285714285714,33.4,26.7,7.1571428571428575,32.4
2017,30,Ang Mo Kio,10,9.0,8,7.2,0.0,1.5142857142857142,7.2,7.2,7.2,29.342857142857145,33.4,24.4,7.671428571428572,46.4
2017,31,Ang Mo Kio,17,14.0,11,10.2,0.0,1.5142857142857142,4.0,7.8,10.0,29.342857142857145,33.4,25.7,7.9714285714285715,35.3
2017,32,Ang Mo Kio,15,14.5,14,30.4,0.0,8.514285714285714,16.0,17.0,17.0,27.414285714285718,31.9,24.1,5.671428571428571,32.8
2017,33,Ang Mo Kio,12,12.0,12,33.6,0.0,9.05,19.6,25.4,27.8,27.78571428571429,32.7,23.1,6.2714285714285705,38.2
2017,34,Ang Mo Kio,11,11.0,11,1.4,0.0,0.22857142857142854,1.2,1.2,1.2,28.52857142857143,32.9,25.2,6.885714285714287,33.5
2017,35,Ang Mo Kio,14,11.5,9,1.0,0.0,0.2571428571428572,0.8,0.8,1.0,28.414285714285718,33.1,25.5,7.242857142857143,36.0
2017,36,Ang Mo Kio,10,9.5,9,23.8,0.0,5.457142857142856,17.2,20.4,21.2,28.099999999999994,32.5,24.0,5.314285714285714,43.6
2017,37,Ang Mo Kio,8,7.0,6,6.8,1.8,3.35,4.4,4.4,4.6,28.17142857142857,33.5,23.7,5.771428571428572,41.4
2017,38,Ang Mo Kio,7,6.0,5,8.0,0.0,4.4,8.0,8.0,8.0,27.642857142857146,32.9,23.7,5.457142857142856,46.1
2017,39,Ang Mo Kio,6,4.5,3,32.2,0.0,10.05714285714286,26.0,29.2,29.4,27.714285714285715,33.2,22.9,4.785714285714286,42.1
2017,40,Ang Mo Kio,3,2.0,1,45.8,0.0,8.314285714285713,37.4,45.2,45.6,27.242857142857147,34.0,22.8,4.185714285714286,39.6
2017,41,Ang Mo Kio,6,6.0,6,35.4,0.0,10.857142857142858,18.2,26.0,33.6,28.385714285714283,35.0,23.2,5.7714285714285705,31.7
2017,42,Ang Mo Kio,4,2.333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,30.114285714285717,35.2,26.0,5.5857142857142845,35.3
2017,43,Ang Mo Kio,2,2.0,2,21.6,0.0,6.057142857142857,18.4,21.2,21.4,27.642857142857146,34.2,23.5,4.342857142857143,57.6
2017,44,Ang Mo Kio,2,1.5,1,33.4,0.0,8.371428571428572,28.2,29.4,30.0,27.37142857142857,32.7,22.9,4.714285714285714,54.7
2017,45,Ang Mo Kio,1,0.5,0,45.8,0.2,17.142857142857142,18.6,30.2,32.4,26.514285714285716,32.9,23.0,4.385714285714286,37.4
2017,46,Ang Mo Kio,1,1.0,1,41.2,0.0,15.6,19.4,31.6,41.0,27.32857142857143,33.4,23.1,4.714285714285714,33.8
2017,47,Ang Mo Kio,4,2.5,1,19.2,0.0,5.514285714285713,16.2,16.8,19.0,26.9,33.9,23.7,4.5,37.8
2017,48,Ang Mo Kio,4,2.5,1,3.2,0.0,0.8571428571428571,2.6,2.6,2.6,27.742857142857147,34.6,24.5,6.171428571428571,37.4
2017,49,Ang Mo Kio,2,1.5,1,56.0,0.0,9.6,23.4,46.2,51.6,27.271428571428572,33.5,23.9,5.142857142857143,41.0
2017,50,Ang Mo Kio,3,2.5,2,26.6,0.0,13.971428571428573,20.2,25.0,25.0,26.54285714285714,33.3,23.3,5.4,44.6
2017,51,Ang Mo Kio,7,5.0,3,25.4,0.0,5.114285714285715,16.8,21.4,21.6,26.942857142857147,32.3,23.9,7.442857142857144,40.7
2017,52,Ang Mo Kio,7,7.0,7,83.4,0.0,20.800000000000004,30.6,35.2,35.2,26.514285714285712,32.1,23.3,5.857142857142858,41.4
2018,1,Ang Mo Kio,47,27.0,7,55.4,0.0,13.657142857142858,19.4,24.6,29.2,25.9,31.0,23.4,4.685714285714286,28.8
2018,2,Ang Mo Kio,45,39.0,33,77.2,4.4,21.25714285714286,32.0,43.8,67.4,24.157142857142855,32.1,21.3,5.814285714285713,56.9
2018,3,Ang Mo Kio,39,33.5,28,6.2,0.0,1.657142857142857,5.0,6.0,6.2,26.42857142857143,33.5,22.5,5.971428571428571,31.7
2018,4,Ang Mo Kio,15,15.0,15,13.0,0.0,6.114285714285713,11.6,12.8,12.8,26.828571428571433,32.7,23.5,4.885714285714285,31.7
2018,5,Ang Mo Kio,8,6.5,5,18.6,0.0,6.8571428571428585,9.0,16.0,18.6,26.87142857142857,33.6,23.5,7.414285714285714,42.8
2018,6,Ang Mo Kio,5,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,26.128571428571423,31.3,23.2,9.042857142857144,42.5
2018,7,Ang Mo Kio,3,1.5,0,11.4,0.0,2.4857142857142853,7.6,7.6,11.4,26.957142857142852,33.3,24.1,7.514285714285713,36.7
2018,8,Ang Mo Kio,0,0.0,0,2.6,0.0,0.5142857142857143,1.2,1.6,1.8,26.97142857142857,33.1,23.9,7.271428571428572,39.2
2018,9,Ang Mo Kio,0,0.0,0,35.2,0.0,10.428571428571429,25.8,33.4,35.2,27.3,33.1,23.9,6.528571428571429,32.8
2018,10,Ang Mo Kio,6,4.0,2,11.2,0.0,1.8857142857142857,6.8,8.0,10.8,27.4,34.5,24.3,7.3,42.1
2018,11,Ang Mo Kio,2,1.0,0,3.4,0.0,0.8857142857142856,2.8,3.2,3.2,28.114285714285714,33.9,25.1,7.057142857142857,66.6
2018,12,Ang Mo Kio,2,1.5,1,3.8,0.0,0.7999999999999999,3.8,3.8,3.8,27.97142857142857,33.6,24.3,6.628571428571428,35.6
2018,13,Ang Mo Kio,3,2.5,2,41.6,0.0,10.257142857142854,21.8,39.4,41.6,26.67142857142857,33.6,22.1,5.071428571428571,49.0
2018,14,Ang Mo Kio,3,1.5,0,41.4,0.0,7.257142857142857,29.0,35.2,40.6,28.07142857142857,34.3,25.0,6.671428571428571,32.0
2018,15,Ang Mo Kio,2,1.0,0,45.6,0.0,7.542857142857144,34.6,42.2,43.6,28.4,33.7,24.5,6.5285714285714285,38.5
2018,16,Ang Mo Kio,4,3.0,2,98.2,0.0,15.714285714285715,37.2,62.8,82.2,27.4,33.4,23.4,4.628571428571429,39.6
2018,17,Ang Mo Kio,3,2.0,1,38.4,0.0,11.828571428571427,25.2,28.2,36.4,28.085714285714282,34.1,22.7,4.728571428571429,36.7
2018,18,Ang Mo Kio,2,1.5,1,16.0,0.0,6.142857142857142,14.8,15.0,16.0,28.214285714285715,34.0,23.7,4.471428571428572,41.4
2018,19,Ang Mo Kio,3,2.0,1,5.6,0.0,1.657142857142857,4.4,4.6,4.6,29.5,34.2,25.8,6.9,40.0
2018,20,Ang Mo Kio,2,2.0,2,51.8,0.0,15.485714285714286,38.0,45.2,51.4,27.67142857142857,33.7,23.1,3.9142857142857137,37.8
2018,21,Ang Mo Kio,3,1.5,0,22.6,0.0,6.314285714285715,15.4,17.4,18.0,28.2,34.3,24.1,4.728571428571429,30.2
2018,22,Ang Mo Kio,6,5.0,4,49.2,0.0,15.085714285714285,30.4,41.8,44.6,27.828571428571426,32.9,22.7,3.971428571428572,37.1
2018,23,Ang Mo Kio,9,6.5,4,8.4,0.0,1.5142857142857145,8.2,8.4,8.4,29.857142857142854,34.0,23.1,6.257142857142855,44.6
2018,24,Ang Mo Kio,7,6.0,5,15.0,0.0,5.0,11.6,14.6,15.0,29.46666666666667,32.8,24.1,6.366666666666667,33.5
2018,25,Ang Mo Kio,7,5.0,3,17.8,0.0,6.2333333333333325,6.6,10.0,10.0,27.18333333333333,32.7,23.0,4.983333333333333,40.3
2018,26,Ang Mo Kio,4,3.5,3,73.6,0.0,15.885714285714286,35.8,46.4,67.8,26.642857142857146,31.6,22.1,4.571428571428571,34.6
2018,27,Ang Mo Kio,3,2.5,2,11.0,0.0,1.6285714285714286,6.6,8.4,9.0,28.242857142857147,32.4,23.0,5.9714285714285715,48.6
2018,28,Ang Mo Kio,3,2.5,2,14.6,0.0,4.142857142857143,13.0,13.8,14.4,28.242857142857147,32.8,21.6,6.628571428571429,45.0
2018,29,Ang Mo Kio,4,4.0,4,27.2,0.0,6.828571428571429,23.6,27.0,27.2,28.87142857142857,32.3,23.3,6.442857142857143,46.1
2018,30,Ang Mo Kio,4,3.5,3,18.0,0.0,3.4285714285714284,15.4,17.6,17.8,29.02857142857143,33.5,23.5,7.557142857142857,31.0
2018,31,Ang Mo Kio,4,2.0,0,21.4,0.0,4.257142857142857,13.8,19.0,19.6,27.642857142857146,32.0,23.3,6.2714285714285705,50.4
2018,32,Ang Mo Kio,7,3.5,0,4.4,0.0,0.6285714285714287,3.4,3.4,3.6,28.685714285714287,34.0,22.2,6.585714285714286,50.0
2018,33,Ang Mo Kio,4,2.0,0,2.2,0.0,0.31428571428571433,2.2,2.2,2.2,29.328571428571426,33.4,25.6,8.72857142857143,39.2
2018,34,Ang Mo Kio,3,2.5,2,41.6,0.0,8.142857142857142,33.4,35.4,35.6,28.271428571428572,33.6,23.9,6.1571428571428575,34.2
2018,35,Ang Mo Kio,8,6.0,4,19.4,0.0,4.514285714285714,18.2,19.4,19.4,27.942857142857147,33.2,23.8,5.5,42.5
2018,36,Ang Mo Kio,11,9.5,8,36.0,0.0,13.37142857142857,20.8,31.2,34.6,27.1,32.1,22.2,4.571428571428571,37.8
2018,37,Ang Mo Kio,14,12.5,11,4.6,0.0,0.7428571428571429,3.6,4.4,4.4,28.1,33.1,24.6,6.014285714285713,33.5
2018,38,Ang Mo Kio,9,7.0,5,101.6,0.0,25.485714285714288,60.4,88.0,98.6,27.2,33.0,21.4,5.142857142857143,54.7
2018,39,Ang Mo Kio,14,10.5,7,0.0,0.0,0.0,0.0,0.0,0.0,29.357142857142854,33.7,26.2,7.799999999999999,35.6
2018,40,Ang Mo Kio,4,3.5,3,27.4,0.0,4.085714285714285,20.8,26.8,27.4,29.114285714285717,33.6,23.3,7.585714285714286,60.5
2018,41,Ang Mo Kio,11,7.5,4,41.4,0.6,19.54285714285714,22.8,29.0,30.0,26.271428571428572,32.7,23.5,4.185714285714286,31.3
2018,42,Ang Mo Kio,19,17.0,15,7.4,0.0,1.8857142857142857,4.8,6.0,7.2,27.985714285714288,33.3,23.3,5.257142857142859,44.6
2018,43,Ang Mo Kio,16,14.5,13,38.0,0.0,10.285714285714286,20.4,30.4,38.0,27.585714285714282,33.3,22.6,4.4,55.8
2018,44,Ang Mo Kio,19,18.0,17,58.2,0.0,15.000000000000002,23.2,25.6,30.8,26.82857142857143,32.7,23.7,4.471428571428572,46.1
2018,45,Ang Mo Kio,20,20.0,20,18.4,0.0,7.428571428571429,13.0,17.4,18.4,27.17142857142857,33.6,23.3,4.285714285714287,36.4
2018,46,Ang Mo Kio,27,27.0,27,65.0,0.0,14.457142857142859,40.0,48.8,64.6,27.042857142857148,32.3,22.3,4.171428571428572,43.6
2018,47,Ang Mo Kio,25,24.5,24,56.6,0.2,14.714285714285715,31.6,42.8,55.8,27.342857142857145,33.3,22.6,4.799999999999999,48.6
2018,48,Ang Mo Kio,21,19.5,18,24.8,0.0,11.742857142857144,23.4,24.8,24.8,27.12857142857143,32.4,23.9,5.142857142857143,44.6
2018,49,Ang Mo Kio,16,15.5,15,37.4,0.0,8.657142857142857,27.4,30.0,33.8,27.17142857142857,32.8,24.1,4.014285714285714,33.8
2018,50,Ang Mo Kio,22,22.0,22,27.6,0.0,6.142857142857142,9.0,10.6,16.4,26.6,32.2,23.7,4.6571428571428575,33.1
2018,51,Ang Mo Kio,32,25.5,19,44.6,0.0,13.571428571428573,39.4,43.4,44.6,27.5,34.0,22.9,5.4,46.4
2018,52,Ang Mo Kio,31,27.0,23,5.6,0.0,0.825,3.0,4.4,5.4,28.2125,34.5,23.9,5.525,36.7
2019,1,Ang Mo Kio,44,44.0,44,37.4,0.0,6.2666666666666675,35.8,37.4,37.4,28.55,33.9,24.0,7.383333333333333,39.2
2019,2,Ang Mo Kio,56,48.0,40,4.8,0.0,1.4,2.4,3.2,4.8,27.914285714285718,32.8,24.4,8.071428571428571,38.2
2019,3,Ang Mo Kio,57,57.0,57,37.8,0.0,8.314285714285713,16.8,16.8,18.2,27.185714285714287,32.9,23.0,7.114285714285713,33.8
2019,4,Ang Mo Kio,45,39.5,34,3.4,0.0,0.4857142857142857,2.2,3.2,3.4,27.185714285714283,32.0,24.5,9.242857142857142,45.4
2019,5,Ang Mo Kio,40,40.0,40,0.4,0.0,0.08571428571428573,0.4,0.4,0.4,27.42857142857143,32.3,24.3,8.857142857142858,41.8
2019,6,Ang Mo Kio,,,,7.6,0.0,1.0857142857142856,7.2,7.4,7.6,27.985714285714284,34.1,24.3,7.7714285714285705,47.9
2019,7,Ang Mo Kio,,,,45.0,0.0,6.428571428571429,40.0,41.0,43.2,27.75714285714286,33.4,23.1,9.157142857142855,45.4
2019,8,Ang Mo Kio,,,,11.8,0.0,2.3428571428571425,11.8,11.8,11.8,27.757142857142853,33.6,22.5,7.614285714285715,42.1
2019,9,Ang Mo Kio,,,,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,27.985714285714284,33.4,24.4,9.4,44.6
2019,10,Ang Mo Kio,,,,23.2,0.0,3.314285714285714,22.2,23.0,23.0,28.62857142857143,35.0,24.6,7.471428571428571,34.6
2019,11,Ang Mo Kio,,,,66.0,0.0,9.857142857142858,48.6,62.2,65.2,28.32857142857143,34.6,21.6,7.7714285714285705,49.3
2019,12,Ang Mo Kio,,,,72.2,0.0,12.542857142857144,29.0,43.6,65.0,28.42857142857143,35.0,23.1,7.671428571428571,43.2
2019,13,Ang Mo Kio,,,,34.2,0.0,9.142857142857142,26.6,33.6,34.2,28.485714285714288,34.4,21.5,6.985714285714287,50.4
2019,14,Ang Mo Kio,20,20.0,20,11.6,0.0,3.1428571428571432,6.2,7.0,8.6,28.17142857142857,34.3,22.6,7.142857142857142,42.1
2019,15,Ang Mo Kio,17,17.0,17,5.2,0.0,1.8571428571428568,5.0,5.0,5.0,28.585714285714282,33.9,25.4,7.0,41.0
2019,16,Ang Mo Kio,29,29.0,29,16.8,0.0,2.9142857142857146,16.2,16.8,16.8,29.5,35.1,25.2,7.3428571428571425,33.8
2019,17,Ang Mo Kio,26,26.0,26,59.8,0.0,13.257142857142856,28.0,41.4,50.8,28.014285714285716,35.1,23.7,6.414285714285716,47.5
2019,18,Ang Mo Kio,18,16.5,15,18.6,0.0,3.9142857142857146,18.0,18.4,18.6,28.8,33.7,24.0,7.257142857142857,41.8
2019,19,Ang Mo Kio,39,39.0,39,61.4,0.0,11.4,31.4,36.8,39.0,29.357142857142854,34.1,23.1,6.785714285714287,47.9
2019,20,Ang Mo Kio,44,44.0,44,20.8,0.0,6.85,17.6,19.4,20.6,28.557142857142853,33.3,23.2,7.428571428571429,40.7
2019,21,Ang Mo Kio,80,80.0,80,0.4,0.0,0.08571428571428573,0.4,0.4,0.4,29.314285714285717,34.5,26.2,8.485714285714286,34.6
2019,22,Ang Mo Kio,80,80.0,80,17.6,0.0,3.4,9.6,9.8,9.8,28.985714285714288,34.0,23.4,9.5,43.9
2019,23,Ang Mo Kio,146,131.0,116,11.6,0.0,4.449999999999998,5.2,7.8,8.2,27.55,32.5,24.9,8.825,31.0
2019,24,Ang Mo Kio,153,153.0,153,34.4,0.0,11.166666666666664,20.6,26.6,26.6,28.68333333333333,33.0,24.1,9.133333333333333,34.9
2019,25,Ang Mo Kio,159,159.0,159,20.6,0.0,7.2666666666666675,16.4,17.4,17.8,27.985714285714288,32.8,22.7,9.914285714285713,52.6
2019,26,Ang Mo Kio,159,159.0,159,1.0,0.0,0.4,1.0,1.0,1.0,29.142857142857146,33.1,26.1,12.014285714285714,39.6
2019,27,Ang Mo Kio,195,168.5,142,4.0,0.0,1.1714285714285713,4.0,4.0,4.0,29.17142857142857,33.1,23.9,12.971428571428573,37.4
2019,28,Ang Mo Kio,291,291.0,291,14.4,0.0,3.5142857142857147,13.6,13.8,13.8,28.82857142857143,33.1,22.8,13.942857142857143,50.4
2019,29,Ang Mo Kio,341,341.0,341,9.8,0.0,2.7142857142857144,8.8,9.6,9.8,28.614285714285714,32.7,23.0,12.557142857142859,39.2
2019,30,Ang Mo Kio,270,270.0,270,5.4,0.0,1.4,3.6,4.6,5.2,28.54285714285714,33.0,23.9,12.328571428571427,32.8
2019,31,Ang Mo Kio,275,275.0,275,0.0,0.0,0.0,0.0,0.0,0.0,29.342857142857145,33.5,27.2,12.685714285714285,34.9
2019,32,Ang Mo Kio,280,280.0,280,2.0,0.0,0.2857142857142857,2.0,2.0,2.0,29.02857142857143,32.8,27.0,12.442857142857141,32.4
2019,33,Ang Mo Kio,284,284.0,284,4.8,0.0,1.0,3.4,3.6,3.6,29.357142857142854,33.8,25.0,13.971428571428573,36.7
2019,34,Ang Mo Kio,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.314285714285717,33.9,26.9,14.714285714285715,43.2
2019,35,Ang Mo Kio,240,240.0,240,14.6,0.0,3.0571428571428565,10.4,14.6,14.6,28.08571428571429,33.1,23.1,12.3,40.3
2019,36,Ang Mo Kio,212,212.0,212,10.8,0.0,1.542857142857143,8.6,9.2,10.4,29.25714285714286,33.5,23.7,14.3,38.2
2019,37,Ang Mo Kio,182,182.0,182,0.4,0.0,0.05714285714285715,0.4,0.4,0.4,29.114285714285717,33.7,26.7,13.885714285714286,33.8
2019,38,Ang Mo Kio,144,144.0,144,0.0,0.0,0.0,0.0,0.0,0.0,29.12857142857143,33.6,26.4,15.314285714285715,39.2
2019,39,Ang Mo Kio,119,119.0,119,17.4,0.0,6.885714285714287,14.4,14.4,14.6,28.17142857142857,33.8,23.5,13.842857142857143,43.9
2019,40,Ang Mo Kio,81,81.0,81,53.6,0.0,11.914285714285715,23.8,24.0,29.2,27.357142857142854,34.2,22.5,11.985714285714286,39.2
2019,41,Ang Mo Kio,82,82.0,82,17.2,0.0,5.857142857142858,9.4,9.4,9.4,27.714285714285715,34.5,22.9,12.171428571428573,47.5
2019,42,Ang Mo Kio,75,75.0,75,19.0,0.0,2.8000000000000003,14.4,18.6,19.0,28.47142857142857,34.0,24.1,12.428571428571427,45.7
2019,43,Ang Mo Kio,101,101.0,101,23.6,0.0,7.12,7.4,9.2,10.6,27.42,33.4,23.8,10.7,33.8
2019,44,Ang Mo Kio,131,131.0,131,39.4,0.0,11.657142857142858,33.6,39.0,39.4,27.97142857142857,33.6,23.5,10.242857142857146,44.6
2019,45,Ang Mo Kio,144,144.0,144,41.0,0.0,10.4,37.0,40.8,41.0,28.6,34.9,22.4,10.271428571428572,47.5
2019,46,Ang Mo Kio,148,148.0,148,14.4,0.0,2.2857142857142856,13.6,14.4,14.4,28.04285714285714,34.3,24.2,11.614285714285714,36.7
2019,47,Ang Mo Kio,156,156.0,156,12.4,0.0,3.771428571428572,7.2,9.2,9.8,26.814285714285717,34.5,24.1,13.62857142857143,39.2
2019,48,Ang Mo Kio,143,143.0,143,31.8,0.0,11.7,18.0,26.4,31.8,27.83333333333333,34.5,24.9,13.7,38.9
2019,49,Ang Mo Kio,146,146.0,146,0.2,0.0,0.05,0.2,0.2,0.2,27.05,31.2,25.1,15.5,50.4
2019,50,Ang Mo Kio,111,111.0,111,46.2,0.6,27.714285714285715,13.2,17.4,25.6,24.67142857142857,31.0,22.1,13.485714285714286,45.0
2019,51,Ang Mo Kio,93,93.0,93,7.8,0.0,2.3714285714285714,7.4,7.4,7.4,26.214285714285715,30.9,22.8,14.4,38.5
2019,52,Ang Mo Kio,100,100.0,100,8.8,0.0,1.0666666666666669,7.0,7.6,8.8,27.222222222222218,32.3,24.5,16.355555555555554,43.2
