Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2016.0,32.0,3.6,0.0,1.0285714285714287,3.6,3.6,3.6,29.228571428571428,32.9,25.2,7.457142857142857,39.2
2016.0,33.0,30.6,0.0,6.285714285714286,23.2,29.8,30.6,29.157142857142862,32.7,22.7,11.157142857142858,46.1
2016.0,34.0,18.2,0.0,4.542857142857143,17.4,18.2,18.2,28.985714285714288,33.8,24.4,6.957142857142856,38.2
2016.0,35.0,11.6,0.0,3.942857142857143,10.2,10.2,10.2,28.28571428571428,33.0,24.5,6.728571428571428,42.1
2016.0,36.0,12.6,0.0,4.028571428571429,9.4,12.2,12.6,28.1,32.2,22.9,7.5,51.1
2016.0,37.0,34.0,0.0,8.542857142857143,12.6,15.8,17.0,27.95714285714286,32.9,22.6,6.7,54.0
2016.0,38.0,15.8,0.0,2.6142857142857143,9.8,14.0,15.4,28.428571428571423,33.6,23.9,7.133333333333333,39.6
2016.0,39.0,7.2,0.0,1.0285714285714287,6.2,6.8,7.0,28.814285714285717,34.4,24.3,6.414285714285714,42.8
2016.0,40.0,75.4,0.0,14.000000000000002,53.4,73.8,75.4,27.928571428571427,32.9,21.6,5.814285714285715,51.1
2016.0,41.0,5.0,0.0,0.9714285714285714,3.4,3.6,4.0,29.52857142857143,34.6,24.4,8.171428571428573,44.3
2016.0,42.0,22.4,0.0,4.057142857142857,17.2,19.6,20.4,28.7,32.9,22.7,7.042857142857144,50.8
2016.0,43.0,15.0,0.0,6.828571428571429,12.8,12.8,13.0,26.942857142857147,32.4,23.3,5.385714285714286,40.0
2016.0,44.0,35.0,0.0,8.514285714285714,17.8,23.0,25.0,27.757142857142863,33.0,23.6,6.1,45.7
2016.0,45.0,64.4,0.0,13.0,24.4,45.2,50.8,27.428571428571427,32.6,23.3,5.742857142857143,37.8
2016.0,46.0,65.6,0.0,18.4,34.0,52.8,58.2,27.114285714285717,31.7,22.7,5.614285714285715,39.6
2016.0,47.0,4.6,0.0,1.4285714285714286,1.8,2.2,3.6,27.657142857142855,32.2,25.0,6.314285714285715,35.6
2016.0,48.0,18.6,0.0,5.714285714285714,16.6,18.6,18.6,27.3,32.9,24.3,6.528571428571427,27.4
2016.0,49.0,33.4,0.0,12.685714285714283,31.8,32.8,33.4,27.67142857142857,33.1,23.0,6.871428571428573,47.2
2016.0,50.0,29.6,0.0,4.942857142857143,19.6,20.4,20.6,27.928571428571434,33.6,23.4,7.200000000000001,38.5
2016.0,51.0,73.0,0.0,17.742857142857144,30.6,43.0,67.2,27.38571428571429,33.4,23.3,7.7285714285714295,45.0
2016.0,52.0,3.8,0.0,0.9666666666666665,1.0,1.2,1.8,26.616666666666664,32.0,23.4,7.566666666666666,34.6
2017.0,1.0,2.8,0.0,0.7,2.4,2.8,2.8,27.6375,33.7,23.5,7.525,36.7
2017.0,2.0,26.4,0.0,5.799999999999999,23.4,24.0,24.0,27.5,32.6,21.8,7.614285714285715,40.0
2017.0,3.0,31.4,0.0,9.6,26.8,30.6,30.8,26.685714285714287,32.0,23.5,7.614285714285713,36.0
2017.0,4.0,60.6,0.0,11.685714285714285,12.8,15.2,20.4,26.0,30.8,23.0,8.657142857142857,46.1
2017.0,5.0,25.4,0.0,9.685714285714285,22.2,23.4,24.8,26.799999999999994,32.4,24.2,7.771428571428572,34.9
2017.0,6.0,21.0,0.0,5.171428571428572,11.4,13.6,18.0,26.84285714285715,31.9,23.5,9.971428571428572,48.2
2017.0,7.0,16.4,0.0,2.7142857142857144,5.4,7.4,9.8,26.757142857142856,31.1,22.6,13.785714285714286,44.6
2017.0,8.0,31.2,0.0,4.971428571428571,10.0,16.6,21.0,27.057142857142857,31.6,23.6,9.057142857142857,36.7
2017.0,9.0,22.0,0.0,7.3428571428571425,6.2,7.4,8.6,26.557142857142853,30.9,22.9,11.0,43.2
2017.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17142857142857,31.6,24.5,10.842857142857143,35.6
2017.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.928571428571427,33.3,24.5,8.542857142857144,32.0
2017.0,12.0,21.4,0.0,3.114285714285714,8.8,9.2,14.2,28.085714285714285,33.3,24.1,8.22857142857143,32.0
2017.0,13.0,30.2,2.4,11.085714285714284,20.2,27.0,28.8,26.857142857142858,32.5,23.6,6.028571428571428,46.1
2017.0,14.0,37.8,0.0,7.114285714285715,28.0,33.8,36.0,27.928571428571427,34.4,22.9,6.285714285714286,36.4
2017.0,15.0,22.0,0.0,4.942857142857143,8.2,15.0,20.0,27.914285714285715,32.5,23.1,7.214285714285714,33.5
2017.0,16.0,18.0,0.0,5.3999999999999995,10.0,11.6,16.8,28.085714285714285,32.9,23.6,5.985714285714286,37.4
2017.0,17.0,42.8,0.0,11.142857142857142,28.2,39.4,42.2,27.514285714285712,32.7,22.8,6.1000000000000005,32.0
2017.0,18.0,12.0,0.0,4.3428571428571425,11.2,11.8,11.8,28.457142857142856,31.9,24.8,6.471428571428571,37.1
2017.0,19.0,19.2,0.0,2.857142857142857,8.8,13.4,15.8,28.44285714285714,32.4,24.9,7.785714285714286,37.1
2017.0,20.0,27.2,0.0,5.114285714285714,23.4,26.6,27.2,28.97142857142857,32.5,24.1,9.985714285714284,39.2
2017.0,21.0,25.8,0.0,6.6571428571428575,6.8,10.0,15.6,28.128571428571426,31.9,23.6,9.214285714285714,43.6
2017.0,22.0,44.8,0.0,9.542857142857143,26.0,41.4,43.4,28.67142857142857,32.8,23.6,8.7,44.3
2017.0,23.0,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,29.314285714285713,32.7,25.8,11.2,32.4
2017.0,24.0,13.8,0.0,3.142857142857143,9.4,10.2,10.8,28.571428571428573,33.0,24.1,8.585714285714285,39.6
2017.0,25.0,29.6,0.0,10.37142857142857,20.0,26.8,28.2,27.900000000000002,32.3,22.2,6.842857142857142,57.6
2017.0,26.0,1.6,0.0,0.4571428571428572,1.6,1.6,1.6,27.942857142857147,32.0,24.1,7.957142857142858,34.6
2017.0,27.0,23.2,0.0,4.6571428571428575,9.0,15.2,21.6,27.800000000000004,31.6,23.5,8.071428571428571,36.7
