Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2015.0,40.0,79.6,0.0,17.77142857142857,37.0,58.2,75.4,28.08571428571429,32.6,22.5,5.471428571428571,73.8
2015.0,41.0,33.4,0.0,6.028571428571428,31.2,33.4,33.4,28.442857142857143,34.0,22.9,5.128571428571429,43.2
2015.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32857142857143,34.9,26.4,6.328571428571429,30.6
2015.0,43.0,22.4,0.0,3.4285714285714284,13.8,15.4,15.4,29.2,33.5,23.3,7.142857142857143,40.0
2015.0,44.0,32.2,0.0,7.542857142857144,21.6,32.2,32.2,27.814285714285717,34.2,22.0,4.828571428571429,51.5
2015.0,45.0,10.6,0.0,3.8571428571428568,8.2,8.2,8.2,27.757142857142856,33.2,23.2,4.114285714285715,44.3
2015.0,46.0,29.6,0.0,7.8,12.2,13.0,15.8,27.571428571428573,33.2,24.0,4.357142857142857,30.2
2015.0,47.0,65.4,0.0,16.45714285714286,54.2,63.4,64.2,27.357142857142854,32.5,23.2,4.485714285714286,33.5
2015.0,48.0,27.6,0.0,12.285714285714286,20.8,21.4,23.4,27.485714285714288,34.5,24.1,4.542857142857143,33.5
2015.0,49.0,88.6,0.0,22.02857142857143,43.2,67.8,84.6,27.157142857142855,32.7,23.4,4.471428571428572,58.0
2015.0,50.0,32.4,0.0,13.37142857142857,22.6,31.2,31.2,27.185714285714283,33.0,23.7,4.728571428571429,39.2
2015.0,51.0,4.0,0.0,1.3142857142857143,3.4,3.4,3.4,27.299999999999997,32.5,24.1,5.671428571428572,45.4
2015.0,52.0,36.6,0.0,5.542857142857144,25.0,28.0,34.6,28.014285714285712,33.8,23.5,5.728571428571429,43.6
2015.0,53.0,16.4,0.2,8.45,6.4,8.2,10.0,27.075,32.3,23.5,7.375,41.4
2016.0,1.0,17.2,0.0,2.7199999999999998,7.2,12.2,15.2,27.570000000000004,33.2,22.9,6.8,47.5
2016.0,2.0,40.8,0.0,10.37142857142857,24.2,37.8,40.4,27.842857142857145,32.7,23.2,5.671428571428572,48.2
2016.0,3.0,11.8,0.6,4.314285714285714,5.4,5.4,6.2,27.885714285714283,34.0,25.2,6.228571428571428,46.4
2016.0,4.0,3.6,0.0,0.942857142857143,1.6,1.6,1.6,27.942857142857147,32.9,25.4,7.142857142857143,47.9
2016.0,5.0,23.2,0.0,8.914285714285715,11.8,13.0,14.4,27.657142857142862,32.8,24.0,7.1571428571428575,43.2
2016.0,6.0,22.8,0.0,5.6571428571428575,15.6,22.2,22.6,27.071428571428573,32.4,21.5,7.014285714285714,44.3
2016.0,7.0,85.4,0.0,12.285714285714286,21.8,31.2,41.8,27.11428571428571,32.8,23.3,7.357142857142857,41.4
2016.0,8.0,8.8,0.0,1.2571428571428573,3.0,3.0,3.8,27.47142857142857,32.1,23.4,8.685714285714285,51.8
2016.0,9.0,3.4,0.0,0.5428571428571428,3.4,3.4,3.4,28.099999999999998,32.8,25.5,9.299999999999999,43.9
2016.0,10.0,11.6,0.0,2.7714285714285714,7.0,8.8,9.0,28.32857142857143,34.0,24.3,6.585714285714286,36.7
2016.0,11.0,5.0,0.0,0.7714285714285715,4.4,5.0,5.0,28.571428571428573,34.5,25.3,6.485714285714286,31.3
2016.0,12.0,10.8,0.0,1.542857142857143,7.6,10.8,10.8,28.771428571428572,34.7,25.7,6.471428571428571,40.0
2016.0,13.0,35.8,0.0,5.114285714285714,24.8,30.6,35.8,28.95714285714286,34.6,24.7,7.871428571428572,37.1
2016.0,14.0,25.2,0.0,5.028571428571429,18.6,19.0,23.2,28.942857142857143,35.8,25.4,5.857142857142856,31.3
2016.0,15.0,29.2,0.0,10.457142857142857,23.6,25.6,29.2,29.61428571428572,35.1,24.3,5.285714285714286,35.3
2016.0,16.0,32.2,0.0,7.371428571428573,23.6,31.8,32.2,29.485714285714284,35.4,24.9,5.757142857142858,36.0
2016.0,17.0,36.8,0.0,12.114285714285714,26.6,29.6,29.6,28.557142857142857,34.6,24.0,3.971428571428572,67.0
2016.0,18.0,15.4,0.0,4.742857142857143,15.4,15.4,15.4,29.58571428571429,35.6,25.6,4.885714285714286,36.4
2016.0,19.0,59.0,0.0,12.942857142857141,24.8,48.0,56.4,28.814285714285713,35.3,24.6,4.485714285714286,33.1
2016.0,20.0,26.6,0.0,8.542857142857143,15.0,20.6,23.6,28.6,34.2,24.5,5.142857142857143,64.4
2016.0,21.0,38.4,0.0,5.971428571428571,20.2,29.8,38.0,29.7,34.6,24.1,5.5,33.5
2016.0,22.0,17.8,0.0,2.8285714285714287,16.4,16.4,16.4,27.95714285714286,34.6,24.6,4.171428571428572,45.0
2016.0,23.0,39.8,0.0,6.685714285714286,17.6,29.8,39.4,28.62857142857143,33.6,22.2,4.285714285714286,43.6
2016.0,24.0,33.8,0.0,9.342857142857143,23.2,32.6,33.8,27.742857142857144,32.5,23.9,4.514285714285714,33.5
2016.0,25.0,46.4,0.0,7.228571428571429,25.2,31.4,39.0,28.414285714285715,32.9,22.4,5.1000000000000005,53.3
2016.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,30.199999999999996,34.6,26.9,6.828571428571428,27.4
2016.0,27.0,3.6,0.0,0.5714285714285714,2.6,3.2,3.6,29.77142857142857,34.4,24.4,6.771428571428571,39.6
2016.0,28.0,22.4,0.0,8.857142857142858,16.8,20.6,22.4,27.942857142857143,34.5,23.7,4.685714285714286,42.5
2016.0,29.0,36.4,1.2,10.771428571428572,29.8,35.0,36.2,27.014285714285712,32.0,22.8,4.814285714285715,40.7
2016.0,30.0,28.2,0.0,5.3999999999999995,24.4,26.4,26.4,27.771428571428572,32.7,21.2,4.6571428571428575,65.5
2016.0,31.0,23.6,0.0,3.8000000000000003,20.6,23.6,23.6,28.685714285714283,33.2,22.7,6.314285714285715,56.2
2016.0,32.0,29.2,0.0,4.3428571428571425,21.8,29.2,29.2,29.485714285714288,33.2,25.2,5.871428571428572,68.4
2016.0,33.0,22.4,0.0,6.057142857142857,15.2,21.2,21.4,29.21428571428572,34.1,22.3,6.885714285714286,41.8
2016.0,34.0,20.8,0.0,2.9714285714285715,8.0,13.2,18.6,29.257142857142856,33.3,23.9,6.014285714285713,44.3
2016.0,35.0,34.2,0.0,7.342857142857143,28.2,34.2,34.2,28.37142857142857,33.9,23.5,4.928571428571429,35.3
2016.0,36.0,17.6,0.0,5.657142857142857,17.2,17.6,17.6,28.214285714285715,33.1,22.8,5.785714285714286,42.5
2016.0,37.0,30.4,0.0,8.114285714285714,19.8,27.2,27.6,28.099999999999998,33.8,22.8,5.257142857142858,49.3
2016.0,38.0,3.4,0.0,1.1142857142857143,2.4,2.6,2.6,28.614285714285717,33.9,24.2,5.957142857142856,39.6
2016.0,39.0,1.2,0.0,0.2857142857142857,1.2,1.2,1.2,29.099999999999998,35.2,25.3,5.5,35.6
2016.0,40.0,41.8,0.0,6.857142857142857,16.0,23.6,27.8,28.099999999999998,33.4,22.9,5.1000000000000005,39.6
2016.0,41.0,27.4,0.0,4.571428571428571,26.2,26.6,26.6,29.342857142857145,34.3,23.2,7.614285714285715,50.4
2016.0,42.0,36.4,0.0,7.114285714285714,19.2,33.6,36.4,28.785714285714285,34.4,22.4,5.814285714285714,51.1
2016.0,43.0,36.6,0.6,12.657142857142858,24.8,29.0,31.4,26.82857142857143,32.4,22.7,4.557142857142858,36.4
2016.0,44.0,31.8,0.0,6.457142857142857,13.6,15.4,21.8,27.62857142857143,32.5,22.8,5.357142857142857,63.7
2016.0,45.0,25.4,0.0,8.22857142857143,19.2,20.0,23.0,27.557142857142857,34.3,24.1,4.185714285714286,31.3
2016.0,46.0,41.2,0.2,14.85714285714286,17.8,28.2,36.0,26.942857142857147,33.4,22.8,4.028571428571429,36.7
2016.0,47.0,38.6,0.0,8.428571428571429,27.6,34.4,37.4,27.557142857142853,33.2,24.0,5.2,34.9
2016.0,48.0,8.6,0.0,2.3428571428571425,4.0,4.4,4.4,27.271428571428572,34.1,24.1,5.457142857142857,31.3
2016.0,49.0,11.8,0.0,3.514285714285714,7.4,8.4,9.0,27.814285714285717,34.7,23.8,5.1000000000000005,38.9
2016.0,50.0,13.6,0.0,3.5714285714285716,6.4,10.0,13.6,27.914285714285715,33.7,23.0,5.642857142857143,36.7
2016.0,51.0,46.4,0.6,15.771428571428572,33.8,41.2,44.4,27.228571428571428,33.2,23.4,5.971428571428571,42.1
2016.0,52.0,8.4,0.0,2.4,8.2,8.2,8.4,26.399999999999995,32.4,23.1,6.066666666666667,35.6
2017.0,1.0,25.0,0.0,3.95,12.2,19.0,24.4,27.775,34.5,23.8,5.225,37.4
2017.0,2.0,24.4,0.0,6.457142857142857,18.2,23.4,24.4,27.957142857142856,34.3,22.4,5.485714285714286,38.2
2017.0,3.0,51.8,0.0,18.314285714285713,22.2,24.2,29.6,26.84285714285715,33.2,22.8,5.257142857142857,56.9
2017.0,4.0,60.6,0.0,11.14285714285714,22.0,23.8,28.6,25.757142857142856,31.2,22.8,6.3428571428571425,47.2
